EventId,Mean,STDDEVI,STDDEVC,EXPVAL,RATE
2874122,5106907.47719762,2218837.48754717,6634640.69121469,2823839901,1.20389986669364E-05
2874127,11.1405704950824,94.6948492082006,16.7108557426236,9048813,2.19167531056181E-05
2874130,22069985.5293968,7029943.9026777,17285467.87834,5071538031.1058,3.43457094447629E-06
2874131,6279291.09875612,2603642.14781826,7865703.3678873,2823839901,1.04868035602322E-05
2874133,592341.9164093,545401.16160549,848491.713254671,1483671621,6.79147476452589E-06
2874134,5427165.94076377,1837399.74472905,7838022.55796311,6314693350.5446,2.35483905278316E-05
2874135,24497474.2982279,4306848.88619965,32712445.4042303,44803909031.6132,2.76411742955718E-05
2874137,779569.636488325,558957.273668537,1160882.67229071,2805774693,5.69055126677015E-05
2874138,11631405.2925137,4216399.97250896,11764246.9786274,4219458254.4705,9.31839938035242E-07
2874140,2075248.08133006,775792.886171014,3112682.41476547,5003083977.408,1.09427811355361E-07
2874141,38420816.3047386,8613707.46458864,27303610.2427931,4380515525.0908,9.53510271618825E-05
2874143,1757416.92304782,605413.054373011,2635499.16146738,7095247310.9328,5.9039241708145E-06
2874144,221801.107239841,203614.552821978,332505.680425254,1275589614,1.20844716114971E-05
2874145,555052.313369718,678114.39701494,740664.606548734,995112957,1.38537230913964E-06
2874146,7785741.53158887,2759347.55086826,10274413.8376246,4207118025,0.000126359015903695
2874147,22771.3753503443,56624.9489523301,34157.0630255164,108533439,4.15350092565098E-05
2874149,5857309.67491943,2516560.56521784,7536550.34165779,2693901120,7.15448099963389E-05
2874150,175263256.878568,21726535.4034673,67318845.5537719,3377052412.0017,7.4973343529981E-05
2874151,677490.700969869,343920.081903936,1016226.14458254,2693901120,5.42101052561584E-05
2874152,13743700.0572256,4654312.5428282,14304654.1686475,2946020579.138,8.16271779333784E-07
2874153,24048428.4834164,5215267.22125626,30716514.4272727,10612301688,5.7519159513069E-06
2874155,2049197.27052554,1098391.32213739,2933897.67311217,2823839901,5.91174041719152E-05
2874156,355026.358897439,307500.696894861,530352.450868279,1483671621,3.65418228284128E-06
2874157,246567976.318082,26333320.1691428,81216192.0802562,3382071127.8466,9.77287591240085E-06
2874158,2142978.83184368,479692.434052657,3214468.24776552,14773408752,3.01466873642646E-05
2874159,13473989.8902697,4853588.3559183,14646802.6338119,3060789486.24,2.0110535483494E-05
2874161,224035372.066128,19367850.9395397,245588750.202276,68889295882.9951,1.3186533193635E-07
2874163,2542395.85335358,1253805.54275899,3629992.70286583,2932373340,2.5650443784152E-05
2874164,637677.359548423,587206.428913838,907109.972075145,1483671621,0.000479736516470933
2874165,100779022.780713,11399218.741518,129788441.852185,48450313236.1296,1.14603616424335E-05
2874166,259.997594641803,1562.69176919186,389.996391962704,18057261,5.60869262532227E-05
2874168,11383650.27876,3913944.60870773,13203589.5724222,4428835221.7238,4.60964713848048E-06
2874169,556929.929363271,495247.279773684,805668.937434416,1483671621,2.10346368041617E-05
2874170,413756.061492273,167489.453568461,620634.092238409,5332908501,1.34079501112442E-05
2874173,235152002.524723,25955149.1821336,78937391.6354116,3359597136.672,2.89514461400671E-05
2874174,1446006.83995215,659082.335016354,2117687.97045819,8820060126,1.50430584453065E-05
2874175,1469060.14521374,1174540.69800832,1938703.6147024,1483671621,8.12966789955828E-06
2874176,879625.52628363,313135.385915966,1319430.64713255,5517741021,4.44336799674894E-06
2874177,1518573895.15433,52340625.449173,313799899.100108,4926803189.6565,9.87925740028797E-05
2874178,8711687.38750373,3849191.4802327,8366297.82350974,1799817467.1556,2.14768785092142E-05
2874179,128502.501097944,140269.384577442,192753.751646916,913651722,1.19973948939298E-05
2874180,936820.403569153,475430.671207664,1405138.75599904,2693901120,8.5487771992454E-05
2874182,1268647.25697499,722890.227523722,1833433.97477095,4307511522,6.58715408176684E-06
2874183,3067687.2979291,1383254.03418764,4514294.82870817,4177572741,4.0646900397483E-07
2874184,207574.323545558,122369.973518707,311361.485318337,2004021786,4.86052566480468E-06
2874185,759265.992890759,384379.977590952,1138886.383582,2693901120,1.73093840739149E-05
2874186,3273381.8718959,773961.507403563,4909951.39921242,13455937071,7.3719549042886E-05
2874187,316263.413707653,183511.756893355,474395.12056148,2592021930,0.000276676951751173
2874189,22232.3044476291,55285.2094727938,33348.4566714437,108533439,1.2228155093845E-07
2874190,27304957.9811819,6175128.82340598,28802673.1355051,28423090955.8078,5.6148950231501E-06
2874191,933099.484373614,788566.556699894,1303727.00192164,1483671621,7.46955853840721E-08
2874193,820163.280114035,316748.358492184,1230244.92017105,4737889149,5.37123366582017E-06
2874195,11998701.1471624,4609365.37141633,12515491.5444449,4970253356.5786,2.69278569094925E-06
2874197,447385634.402273,32792712.2486888,246958936.379868,11320622716.6273,1.92175322246669E-06
2874199,61781625.5707764,11817937.4618929,40307655.8151778,4953220882.5342,6.383265767686E-05
2874201,62003775.3230767,12265291.7891722,26778625.5194054,1722887792.3694,2.71817747939923E-06
